,期別,統計值,樣本數,授信餘額(千元),授信額度(千元),鑑估值(千元),核貸成數(％)-算術平均數,核貸成數(%)-中位數,核貸成數(%)-加權平均,貸款利率(％),建物面積(平方公尺),鑑估成數(％),age_group,date_fmt,cnt,cnt_subsum,cnt_percentage,limit,limit_subsum,limit_percentage,median_age,cnt_m_age,barcolor
1,2009Q1,平均數,3813.0,4376.06268,4628.81563,6812.34828,70.09229,70.69,67.9474,1.95465,148.61115,94.17572,45_50,2009-01-01,3813.0,28816.0,0.1323223209328151,4628.81563,55740.85857,0.08304169954948006,47.5,181117.5,"rgb(208, 210, 212)"
2,2009Q2,平均數,4954.0,4871.69398,5070.59225,7418.27089,69.53906,71.43,68.3527,1.79082,160.54629,92.9943,45_50,2009-04-01,4954.0,40034.0,0.12374481690563022,5070.59225,57426.99555,0.08829631781076173,47.5,235315.0,"rgb(208, 210, 212)"
3,2009Q3,平均數,5284.0,5300.43982,5523.8679,7928.50643,70.14942,73.33,69.6709,1.75352,158.30252,93.16217,45_50,2009-07-01,5284.0,42993.0,0.12290372851394413,5523.8679,63309.84756,0.08725132207536783,47.5,250990.0,"rgb(208, 210, 212)"
4,2009Q4,平均數,4831.0,5601.1863,5887.39329,8244.72614,71.83372,74.9,71.4079,1.84363,159.40399,93.53873,45_50,2009-10-01,4831.0,38975.0,0.12395125080179602,5887.39329,69193.52551,0.08508589852310879,47.5,229472.5,"rgb(208, 210, 212)"
5,2010Q1,平均數,4570.0,5991.0849,6249.92341,8771.72298,72.11532,74.97,71.2508,1.83192,161.73817,93.16617,45_50,2010-01-01,4570.0,34565.0,0.13221466801677997,6249.92341,71195.47439,0.08778540298451687,47.5,217075.0,"rgb(208, 210, 212)"
6,2010Q2,平均數,5337.0,6149.96346,6478.43901,9155.60052,70.92524,73.97,70.7593,1.81414,163.94716,93.52155,45_50,2010-04-01,5337.0,40567.0,0.13156013508516776,6478.43901,73913.46928,0.0876489640265469,47.5,253507.5,"rgb(208, 210, 212)"
7,2010Q3,平均數,4629.0,5718.78138,6092.4582,8849.59732,69.771,71.89,68.8444,1.89076,164.43748,92.97998,45_50,2010-07-01,4629.0,38709.0,0.11958459273037278,6092.4582,75558.70212,0.08063211819499157,47.5,219877.5,"rgb(208, 210, 212)"
8,2010Q4,平均數,5553.0,5996.44552,6307.18368,9186.64596,69.78767,72.33,68.656,1.92831,163.55008,93.29364,45_50,2010-10-01,5553.0,44185.0,0.12567613443476292,6307.18368,80276.97611,0.07856777852914569,47.5,263767.5,"rgb(208, 210, 212)"
9,2011Q1,平均數,5169.0,6621.57748,6934.77114,9993.45792,70.47088,73.88,69.3931,1.98401,165.3499,92.64365,45_50,2011-01-01,5169.0,41225.0,0.12538508186779868,6934.77114,83014.20184,0.083537165765515,47.5,245527.5,"rgb(208, 210, 212)"
10,2011Q2,平均數,5028.0,6588.24642,6944.25756,10254.45446,68.56976,70.385,67.7194,2.02449,168.64192,93.90814,45_50,2011-04-01,5028.0,41783.0,0.12033602182705885,6944.25756,83379.73135,0.08328471977020828,47.5,238830.0,"rgb(208, 210, 212)"
11,2011Q3,平均數,4702.0,6504.11633,6914.07507,10271.28605,68.34939,70.0,67.3145,2.08,165.8866,93.91655,45_50,2011-07-01,4702.0,41320.0,0.1137947725072604,6914.07507,78362.84364,0.08823154889278083,47.5,223345.0,"rgb(208, 210, 212)"
12,2011Q4,平均數,4410.0,6303.26984,6650.68639,9916.02698,68.25628,70.0,67.07,2.10856,162.03473,93.40507,45_50,2011-10-01,4410.0,37031.0,0.11908941157408658,6650.68639,81015.8085,0.08209121791335329,47.5,209475.0,"rgb(208, 210, 212)"
13,2012Q1,平均數,3819.0,6437.63263,6870.67321,10338.22205,68.10886,70.07,66.4589,2.10743,168.82851,93.86619,45_50,2012-01-01,3819.0,32063.0,0.11910925365686305,6870.67321,73420.03717,0.09358035591961551,47.5,181402.5,"rgb(208, 210, 212)"
14,2012Q2,平均數,5084.0,6953.34933,7319.76967,10804.95456,68.62219,71.235,67.7445,2.06873,167.57915,94.13261,45_50,2012-04-01,5084.0,42237.0,0.12036839737670763,7319.76967,91849.98095,0.07969266399722645,47.5,241490.0,"rgb(208, 210, 212)"
15,2012Q3,平均數,4685.0,7025.85614,7287.64717,10877.91868,68.02924,70.0,66.9948,2.05946,170.11016,95.21935,45_50,2012-07-01,4685.0,39623.0,0.11823940640537062,7287.64717,86593.39309,0.08415939034085032,47.5,222537.5,"rgb(208, 210, 212)"
16,2012Q4,平均數,5025.0,6969.19483,7191.24915,10926.53612,67.5766,70.0,65.8145,2.10135,168.29513,95.09967,45_50,2012-10-01,5025.0,41826.0,0.12014058241285325,7191.24915,94771.26042,0.07588006235361199,47.5,238687.5,"rgb(208, 210, 212)"
17,2013Q1,平均數,4768.0,7077.14388,7407.23217,11067.92429,68.15796,70.0,66.9252,2.10194,168.49232,95.44226,45_50,2013-01-01,4768.0,41191.0,0.11575344128571775,7407.23217,98314.87018,0.07534193104703747,47.5,226480.0,"rgb(208, 210, 212)"
18,2013Q2,平均數,5800.0,7462.42741,7722.80897,11499.41828,68.55527,70.27,67.1582,2.09852,169.93836,95.58196,45_50,2013-04-01,5800.0,48581.0,0.11938823820011939,7722.80897,94539.83021,0.08168841590729994,47.5,275500.0,"rgb(208, 210, 212)"
19,2013Q3,平均數,5291.0,7374.71971,7645.36231,11417.8832,68.14054,70.0,66.9595,2.11301,168.8781,95.44284,45_50,2013-07-01,5291.0,46463.0,0.11387555689473344,7645.36231,99618.64072,0.07674630224567072,47.5,251322.5,"rgb(208, 210, 212)"
20,2013Q4,平均數,5334.0,7715.92276,7971.96457,12047.1991,67.50474,69.98,66.1727,2.11128,169.20831,95.64058,45_50,2013-10-01,5334.0,45018.0,0.11848593895775024,7971.96457,93227.94774999999,0.08551045863819308,47.5,253365.0,"rgb(208, 210, 212)"
21,2014Q1,平均數,4795.0,7501.37873,7765.29176,11564.41835,68.09745,70.0,67.1481,2.10358,170.68983,96.32558,45_50,2014-01-01,4795.0,38671.0,0.12399472472912518,7765.29176,99646.8981,0.07792808314220871,47.5,227762.5,"rgb(208, 210, 212)"
22,2014Q2,平均數,5574.0,7566.98654,7878.91012,11728.44905,67.87004,70.0,67.1777,2.1085,169.09229,96.35771,45_50,2014-04-01,5574.0,45094.0,0.1236084623231472,7878.91012,101593.88944,0.07755299224618405,47.5,264765.0,"rgb(208, 210, 212)"
23,2014Q3,平均數,4790.0,7825.22839,8157.54217,12174.49353,67.37562,69.975,67.0051,2.10994,168.29051,96.62226,45_50,2014-07-01,4790.0,40321.0,0.11879665682894769,8157.54217,100864.80354,0.08087600316164756,47.5,227525.0,"rgb(208, 210, 212)"
24,2014Q4,平均數,4978.0,7554.72238,7805.67939,11872.92387,67.07861,69.91,65.7435,2.13392,161.90853,96.52044,45_50,2014-10-01,4978.0,41774.0,0.11916503088045195,7805.67939,95832.85805000001,0.08145097150214857,47.5,236455.0,"rgb(208, 210, 212)"
25,2015Q1,平均數,4444.0,7540.92124,7845.93654,11776.58753,67.43976,69.965,66.6231,2.14844,164.90793,96.71131,45_50,2015-01-01,4444.0,33864.0,0.13123080557524214,7845.93654,98665.37968,0.07952066434494665,47.5,211090.0,"rgb(208, 210, 212)"
26,2015Q2,平均數,4391.0,7240.75541,7532.49898,11239.83421,67.87318,70.0,67.0161,2.15662,163.87997,96.90503,45_50,2015-04-01,4391.0,35852.0,0.12247573357134887,7532.49898,94445.79372,0.07975473214118275,47.5,208572.5,"rgb(208, 210, 212)"
27,2015Q3,平均數,4152.0,7586.3815,7872.45496,11872.82274,67.39088,69.98,66.3065,2.17101,165.40423,96.63462,45_50,2015-07-01,4152.0,33011.0,0.12577625639938203,7872.45496,96141.39017,0.0818841390381364,47.5,197220.0,"rgb(208, 210, 212)"
28,2015Q4,平均數,4789.0,8085.93673,8309.08332,12418.96033,67.77493,69.99,66.9064,2.12095,169.17371,96.89113,45_50,2015-10-01,4789.0,38086.0,0.12574174237252533,8309.08332,105528.38643,0.0787378979352788,47.5,227477.5,"rgb(208, 210, 212)"
29,2016Q1,平均數,3479.0,7373.24978,7704.33027,11617.54268,67.11095,69.57,66.3163,2.07686,166.30991,96.87087,45_50,2016-01-01,3479.0,25621.0,0.1357870496858046,7704.33027,99531.99885999999,0.07740556161076177,47.5,165252.5,"rgb(208, 210, 212)"
30,2016Q2,平均數,4743.0,7356.73013,7614.96247,11188.83196,68.72076,71.08,68.0586,1.96996,163.53722,97.45313,45_50,2016-04-01,4743.0,34763.0,0.13643816701665565,7614.96247,98440.08973,0.07735631378319752,47.5,225292.5,"rgb(208, 210, 212)"
31,2016Q3,平均數,4638.0,8080.34605,8317.83549,12195.23609,68.63884,71.01,68.2056,1.90728,165.96613,96.83991,45_50,2016-07-01,4638.0,34418.0,0.1347550700215004,8317.83549,99915.55997,0.08324865008510646,47.5,220305.0,"rgb(208, 210, 212)"
32,2016Q4,平均數,4788.0,7903.71094,8183.17941,11890.26754,68.96992,71.53,68.8225,1.87897,166.41715,96.86369,45_50,2016-10-01,4788.0,37573.0,0.12743193250472415,8183.17941,107113.4935,0.07639727864911809,47.5,227430.0,"rgb(208, 210, 212)"
33,2017Q1,平均數,4330.0,7495.23949,7746.19654,11166.77159,69.24939,72.46,69.3682,1.84921,164.89402,97.08872,45_50,2017-01-01,4330.0,32531.0,0.1331038086748025,7746.19654,97135.23285,0.07974651743473944,47.5,205675.0,"rgb(208, 210, 212)"
34,2017Q2,平均數,4796.0,7738.16222,7928.10905,11445.28211,69.67734,72.895,69.2696,1.86525,161.69189,97.01266,45_50,2017-04-01,4796.0,35788.0,0.1340114004694311,7928.10905,96391.69052999999,0.08224888479917815,47.5,227810.0,"rgb(208, 210, 212)"
35,2017Q3,平均數,4754.0,7734.17122,7935.0101,11449.24968,69.80988,72.535,69.3059,1.84461,163.72017,96.77167,45_50,2017-07-01,4754.0,36659.0,0.12968166071087592,7935.0101,96140.17649,0.08253583870657195,47.5,225815.0,"rgb(208, 210, 212)"
36,2017Q4,平均數,4520.0,7805.35199,8044.45819,11739.12389,69.21316,72.03,68.5269,1.83517,164.23297,96.71478,45_50,2017-10-01,4520.0,34346.0,0.13160193326733827,8044.45819,97003.98628,0.08292915063077756,47.5,214700.0,"rgb(208, 210, 212)"
37,2018Q1,平均數,4479.0,7846.42978,8077.4568,11656.70328,69.85876,73.32,69.2945,1.81965,162.63781,96.85981,45_50,2018-01-01,4479.0,33123.0,0.13522325876279323,8077.4568,98868.27514,0.08169917790678674,47.5,212752.5,"rgb(208, 210, 212)"
38,2018Q2,平均數,4729.0,8301.92641,8537.40622,12283.95475,69.8561,73.33,69.5004,1.8043,164.06535,97.11374,45_50,2018-04-01,4729.0,34062.0,0.1388350654688509,8537.40622,119683.59582,0.07133313602007718,47.5,224627.5,"rgb(208, 210, 212)"
39,2018Q3,平均數,4690.0,7749.83348,7954.35629,11523.42175,69.5163,72.705,69.0277,1.8081,160.2658,97.43102,45_50,2018-07-01,4690.0,34599.0,0.13555305066620424,7954.35629,98815.31523000001,0.08049720098028977,47.5,222775.0,"rgb(208, 210, 212)"
40,2018Q4,平均數,4605.0,8124.97068,8305.51618,11939.19761,70.0022,73.99,69.5651,1.78815,162.94658,97.1514,45_50,2018-10-01,4605.0,35427.0,0.1299856042001863,8305.51618,98406.33862,0.08440021543807338,47.5,218737.5,"rgb(208, 210, 212)"
41,2019Q1,平均數,4293.0,7666.63592,7885.30049,11333.17144,69.99287,74.42,69.5771,1.7714,156.11935,97.18037,45_50,2019-01-01,4293.0,32343.0,0.13273351266116315,7885.30049,100062.88682,0.0788034479175543,47.5,203917.5,"rgb(208, 210, 212)"
42,2019Q2,平均數,5127.0,7878.49834,8035.21338,11472.82407,70.56542,74.81,70.0369,1.76219,157.76234,97.04265,45_50,2019-04-01,5127.0,38686.0,0.13252856330455462,8035.21338,98957.92284,0.08119828255683706,47.5,243532.5,"rgb(208, 210, 212)"
43,2019Q3,平均數,4918.0,7992.39264,8181.5002,11610.81395,70.72834,74.88,70.4644,1.75932,155.69205,97.69888,45_50,2019-07-01,4918.0,37896.0,0.12977622968123284,8181.5002,103983.36187,0.07868085867649204,47.5,233605.0,"rgb(208, 210, 212)"
44,2019Q4,平均數,5324.0,8174.70905,8407.91022,11972.03869,70.78739,74.91,70.2295,1.74381,156.4903,97.20067,45_50,2019-10-01,5324.0,41702.0,0.1276677377583809,8407.91022,110004.04673,0.0764327356123256,47.5,252890.0,"rgb(208, 210, 212)"
45,2020Q1,平均數,4964.0,8253.3618,8557.3745,12090.92425,71.00429,75.0,70.7751,1.73136,158.58239,97.79319,45_50,2020-01-01,4964.0,37671.0,0.13177245095696954,8557.3745,109854.39067000001,0.0778974281119646,47.5,235790.0,"rgb(208, 210, 212)"
46,2020Q2,平均數,5343.0,8350.18941,8554.76567,12105.18548,71.00355,74.97,70.6702,1.52775,156.54354,97.69705,45_50,2020-04-01,5343.0,40002.0,0.1335683215839208,8554.76567,106661.20556,0.08020503448357987,47.5,253792.5,"rgb(208, 210, 212)"
47,2020Q3,平均數,6222.0,8621.01543,8775.37512,12240.33526,71.81476,75.76,71.6922,1.48633,155.27003,97.46604,45_50,2020-07-01,6222.0,47262.0,0.1316491049892091,8775.37512,115402.99893,0.07604113585750817,47.5,295545.0,"rgb(208, 210, 212)"
48,2020Q4,平均數,6264.0,8717.50591,8911.37372,12353.00048,72.66049,77.625,72.1393,1.48013,156.38473,97.4442,45_50,2020-10-01,6264.0,49236.0,0.12722398245186448,8911.37372,111957.1148,0.07959631449880843,47.5,297540.0,"rgb(208, 210, 212)"
49,2021Q1,平均數,5415.0,8419.04691,8639.53647,12141.79815,71.45918,75.66,71.1553,1.48666,153.99237,97.91725,45_50,2021-01-01,5415.0,42095.0,0.12863760541632022,8639.53647,109977.05627,0.07855762613603186,47.5,257212.5,"rgb(208, 210, 212)"
50,2021Q2,平均數,6007.0,8644.28883,8795.3704,12190.75046,72.42806,77.59,72.1478,1.48708,153.91992,97.3145,45_50,2021-04-01,6007.0,48367.0,0.12419624950896273,8795.3704,115360.63821,0.07624238680085228,47.5,285332.5,"rgb(208, 210, 212)"
51,2021Q3,平均數,5247.0,8765.0284,8938.88832,12391.09968,72.40338,77.78,72.1395,1.47655,154.9107,97.71182,45_50,2021-07-01,5247.0,41890.0,0.12525662449271902,8938.88832,112573.13015,0.07940516807242745,47.5,249232.5,"rgb(208, 210, 212)"
52,2021Q4,平均數,6242.0,8882.43976,9049.0503,12522.62095,72.78635,78.91,72.2616,1.47363,150.44905,97.37564,45_50,2021-10-01,6242.0,52532.0,0.11882281276174522,9049.0503,115161.46104000001,0.0785770709947568,47.5,296495.0,"rgb(208, 210, 212)"
53,2022Q1,平均數,6220.0,9127.61125,9367.61061,13055.22605,72.19564,78.065,71.7537,1.48732,154.36472,97.42074,45_50,2022-01-01,6220.0,47668.0,0.13048586053536965,9367.61061,119336.6474,0.07849735026157606,47.5,295450.0,"rgb(208, 210, 212)"
54,2022Q2,平均數,5869.0,9071.29426,9293.44948,13055.99642,72.27685,77.97,71.1814,1.7263,149.83652,97.41885,45_50,2022-04-01,5869.0,46596.0,0.1259550175980771,9293.44948,121649.28679,0.07639542923127071,47.5,278777.5,"rgb(208, 210, 212)"
55,2022Q3,平均數,5679.0,9113.71932,9326.30569,13009.36626,72.1263,77.42,71.6891,1.87773,148.14981,98.21643,45_50,2022-07-01,5679.0,45011.0,0.12616915865010775,9326.30569,114797.42741,0.0812414171677473,47.5,269752.5,"rgb(208, 210, 212)"
56,2022Q4,平均數,5498.0,9223.18425,9412.78374,13316.05784,71.62132,77.265,70.6874,2.00098,148.68031,98.57986,45_50,2022-10-01,5498.0,43895.0,0.12525344572274746,9412.78374,116127.6064,0.08105552186770984,47.5,261155.0,"rgb(208, 210, 212)"
57,2023Q1,平均數,5291.0,9156.34493,9413.81799,13226.63277,71.73247,76.69,71.1732,2.09524,148.07638,98.99502,45_50,2023-01-01,5291.0,39473.0,0.1340409900438274,9413.81799,122132.77815,0.07707855444374005,47.5,251322.5,"rgb(208, 210, 212)"
1,2009Q1,平均數,5440.0,3804.36415,3925.04393,5742.90496,70.33244,73.765,68.3459,1.73267,139.97303,94.26197,30_35,2009-01-01,5440.0,28816.0,0.18878400888395336,3925.04393,55740.85857,0.07041592165414685,32.5,176800.0,"rgb(254, 127, 45)"
2,2009Q2,平均數,7729.0,4072.83297,4139.71562,5931.96093,71.37689,74.89,69.7866,1.64163,143.44891,93.47246,30_35,2009-04-01,7729.0,40034.0,0.19306089823649897,4139.71562,57426.99555,0.07208657845238779,32.5,251192.5,"rgb(254, 127, 45)"
3,2009Q3,平均數,8882.0,4157.58557,4265.19523,6083.31615,70.90286,74.89,70.1129,1.62628,141.49581,93.64778,30_35,2009-07-01,8882.0,42993.0,0.20659177075337845,4265.19523,63309.84756,0.06737017058772397,32.5,288665.0,"rgb(254, 127, 45)"
4,2009Q4,平均數,7828.0,4361.36638,4491.66939,6217.44034,72.98438,76.925,72.243,1.79019,140.20002,93.88161,30_35,2009-10-01,7828.0,38975.0,0.20084669660038487,4491.66939,69193.52551,0.06491459073509491,32.5,254410.0,"rgb(254, 127, 45)"
5,2010Q1,平均數,6648.0,4482.94389,4624.48165,6363.59507,73.2881,77.115,72.6708,1.79649,142.54363,93.81392,30_35,2010-01-01,6648.0,34565.0,0.19233328511500072,4624.48165,71195.47439,0.06495471361940312,32.5,216060.0,"rgb(254, 127, 45)"
6,2010Q2,平均數,7858.0,4624.99275,4767.2591,6562.32158,73.2629,77.085,72.6459,1.77713,140.43772,93.71718,30_35,2010-04-01,7858.0,40567.0,0.19370424236448344,4767.2591,73913.46928,0.06449783979075052,32.5,255385.0,"rgb(254, 127, 45)"
7,2010Q3,平均數,8181.0,4266.30986,4455.55164,6310.96345,71.23193,74.94,70.6001,1.8471,141.86733,93.87376,30_35,2010-07-01,8181.0,38709.0,0.21134619855847478,4455.55164,75558.70212,0.05896808064442174,32.5,265882.5,"rgb(254, 127, 45)"
8,2010Q4,平均數,8694.0,4601.19048,4755.41396,6718.5061,71.36984,74.98,70.7808,1.85093,144.53888,94.32654,30_35,2010-10-01,8694.0,44185.0,0.1967636075591264,4755.41396,80276.97611,0.0592375820619335,32.5,282555.0,"rgb(254, 127, 45)"
9,2011Q1,平均數,8151.0,4864.74101,5008.05423,7022.93608,71.97,75.38,71.3099,1.82784,142.16823,93.98648,30_35,2011-01-01,8151.0,41225.0,0.1977198302001213,5008.05423,83014.20184,0.06032768031248953,32.5,264907.5,"rgb(254, 127, 45)"
10,2011Q2,平均數,8785.0,4736.71235,4910.26887,7009.09812,70.88826,74.88,70.0556,1.86579,141.19851,94.88244,30_35,2011-04-01,8785.0,41783.0,0.21025297369743676,4910.26887,83379.73135,0.05889043764591117,32.5,285512.5,"rgb(254, 127, 45)"
11,2011Q3,平均數,9090.0,4657.77195,4880.86205,7032.24983,70.0631,74.515,69.4068,1.95173,143.1736,94.93663,30_35,2011-07-01,9090.0,41320.0,0.21999031945788963,4880.86205,78362.84364,0.06228541261752506,32.5,295425.0,"rgb(254, 127, 45)"
12,2011Q4,平均數,7520.0,4912.54162,5053.5609,7214.83218,70.9657,74.725,70.044,1.97272,141.651,94.8411,30_35,2011-10-01,7520.0,37031.0,0.20307310091544922,5053.5609,81015.8085,0.06237746673848229,32.5,244400.0,"rgb(254, 127, 45)"
13,2012Q1,平均數,6895.0,4552.66222,4759.69848,6970.87933,68.99102,73.83,68.2797,1.9481,144.6298,95.31492,30_35,2012-01-01,6895.0,32063.0,0.21504537940928797,4759.69848,73420.03717,0.06482833111319712,32.5,224087.5,"rgb(254, 127, 45)"
14,2012Q2,平均數,8763.0,5236.77302,5350.02636,7646.22481,71.17978,74.92,69.9695,1.93832,138.81379,95.17919,30_35,2012-04-01,8763.0,42237.0,0.20747212159954542,5350.02636,91849.98095,0.058247441149850344,32.5,284797.5,"rgb(254, 127, 45)"
15,2012Q3,平均數,8179.0,5445.48087,5539.49823,7850.59151,71.82147,75.1,70.5615,1.94975,140.43209,95.79003,30_35,2012-07-01,8179.0,39623.0,0.20642051333821265,5539.49823,86593.39309,0.06397137278409425,32.5,265817.5,"rgb(254, 127, 45)"
16,2012Q4,平均數,8606.0,5336.37625,5477.15675,7846.36916,71.01643,74.93,69.8049,1.97428,140.96065,96.31434,30_35,2012-10-01,8606.0,41826.0,0.20575718452637115,5477.15675,94771.26042,0.057793435749685686,32.5,279695.0,"rgb(254, 127, 45)"
17,2013Q1,平均數,9149.0,4821.98667,5090.05804,7412.50399,69.15648,74.03,68.6685,1.99359,140.47493,96.12851,30_35,2013-01-01,9149.0,41191.0,0.2221116263261392,5090.05804,98314.87018,0.05177302305013327,32.5,297342.5,"rgb(254, 127, 45)"
18,2013Q2,平均數,10133.0,5452.63278,5561.2559,7862.86194,72.01021,75.37,70.7281,1.99235,139.45982,96.28681,30_35,2013-04-01,10133.0,48581.0,0.2085794858072086,5561.2559,94539.83021,0.05882447522538237,32.5,329322.5,"rgb(254, 127, 45)"
19,2013Q3,平均數,9621.0,5792.84388,5914.70305,8304.31993,72.09872,75.04,71.2244,2.00662,140.50092,96.24636,30_35,2013-07-01,9621.0,46463.0,0.20706798958310915,5914.70305,99618.64072,0.0593734566869324,32.5,312682.5,"rgb(254, 127, 45)"
20,2013Q4,平均數,9082.0,5871.75534,5986.46014,8441.14281,72.08394,75.07,70.92,2.00965,141.58351,96.43787,30_35,2013-10-01,9082.0,45018.0,0.20174152561197742,5986.46014,93227.94774999999,0.06421314943082614,32.5,295165.0,"rgb(254, 127, 45)"
21,2014Q1,平均數,7601.0,5723.75595,5843.34653,8312.18169,71.32152,75.0,70.2985,1.99952,140.9824,96.77853,30_35,2014-01-01,7601.0,38671.0,0.19655555842879677,5843.34653,99646.8981,0.058640526111871004,32.5,247032.5,"rgb(254, 127, 45)"
22,2014Q2,平均數,8715.0,5916.04854,6019.0381,8563.48939,71.39276,74.92,70.2872,2.00057,143.10019,97.10672,30_35,2014-04-01,8715.0,45094.0,0.1932629618131015,6019.0381,101593.88944,0.059246064238487134,32.5,283237.5,"rgb(254, 127, 45)"
23,2014Q3,平均數,7995.0,5952.14872,6055.54309,8606.74146,71.6264,74.99,70.3581,2.01904,139.49365,97.14209,30_35,2014-07-01,7995.0,40321.0,0.19828377272389078,6055.54309,100864.80354,0.060036235410883945,32.5,259837.5,"rgb(254, 127, 45)"
24,2014Q4,平均數,8350.0,5894.9176,6004.17246,8560.29413,71.27113,74.95,70.1397,2.00638,139.4975,97.33305,30_35,2014-10-01,8350.0,41774.0,0.19988509599272275,6004.17246,95832.85805000001,0.06265254508915274,32.5,271375.0,"rgb(254, 127, 45)"
25,2015Q1,平均數,6243.0,5931.4147,6077.79385,8695.12414,70.96456,74.91,69.8988,2.00351,143.20956,97.27837,30_35,2015-01-01,6243.0,33864.0,0.18435506732813609,6077.79385,98665.37968,0.06160006549117858,32.5,202897.5,"rgb(254, 127, 45)"
26,2015Q2,平均數,6684.0,5852.28366,5972.33752,8500.43866,71.33608,74.99,70.2591,2.03614,142.07922,97.27962,30_35,2015-04-01,6684.0,35852.0,0.1864331139127524,5972.33752,94445.79372,0.06323561150543106,32.5,217230.0,"rgb(254, 127, 45)"
27,2015Q3,平均數,6199.0,6110.94338,6211.71737,8804.59187,71.79852,75.0,70.5508,2.03121,146.28832,97.09183,30_35,2015-07-01,6199.0,33011.0,0.18778588955196754,6211.71737,96141.39017,0.06461023040145625,32.5,201467.5,"rgb(254, 127, 45)"
28,2015Q4,平均數,6865.0,6291.15193,6383.27881,9015.38441,71.68947,74.95,70.8042,1.98173,146.25464,97.42586,30_35,2015-10-01,6865.0,38086.0,0.18024996061544923,6383.27881,105528.38643,0.06048873697347975,32.5,223112.5,"rgb(254, 127, 45)"
29,2016Q1,平均數,4343.0,5999.7534,6167.17522,8835.34515,70.51812,74.89,69.8011,1.91519,147.47272,97.19316,30_35,2016-01-01,4343.0,25621.0,0.1695093868311151,6167.17522,99531.99885999999,0.061961733820644384,32.5,141147.5,"rgb(254, 127, 45)"
30,2016Q2,平均數,5939.0,5993.76023,6093.54437,8560.26284,71.96251,75.0,71.184,1.82004,148.04777,97.7936,30_35,2016-04-01,5939.0,34763.0,0.17084256249460633,6093.54437,98440.08973,0.061901044449606674,32.5,193017.5,"rgb(254, 127, 45)"
31,2016Q3,平均數,5939.0,6381.47281,6476.9505,9073.12948,72.32765,75.58,71.386,1.76573,150.19496,97.52145,30_35,2016-07-01,5939.0,34418.0,0.17255505839967458,6476.9505,99915.55997,0.06482424260990707,32.5,193017.5,"rgb(254, 127, 45)"
32,2016Q4,平均數,6672.0,6279.58648,6361.00435,8877.57794,72.58346,75.26,71.6524,1.74583,148.33313,97.7207,30_35,2016-10-01,6672.0,37573.0,0.1775743219865329,6361.00435,107113.4935,0.0593856492039446,32.5,216840.0,"rgb(254, 127, 45)"
33,2017Q1,平均數,5390.0,6022.05584,6148.29443,8628.17996,71.92837,75.19,71.2583,1.715,146.80428,97.65485,30_35,2017-01-01,5390.0,32531.0,0.16568811287694815,6148.29443,97135.23285,0.06329623401937415,32.5,175175.0,"rgb(254, 127, 45)"
34,2017Q2,平均數,5858.0,6281.59133,6357.59338,8795.08638,72.93256,76.62,72.2857,1.73194,149.9266,97.44886,30_35,2017-04-01,5858.0,35788.0,0.16368615178272047,6357.59338,96391.69052999999,0.06595582404503349,32.5,190385.0,"rgb(254, 127, 45)"
35,2017Q3,平均數,6133.0,6313.37518,6374.15131,8891.44432,72.58775,75.35,71.6885,1.72996,151.09238,97.50357,30_35,2017-07-01,6133.0,36659.0,0.1672986169835511,6374.15131,96140.17649,0.06630059921580242,32.5,199322.5,"rgb(254, 127, 45)"
36,2017Q4,平均數,5630.0,6494.52877,6568.89325,9113.84938,72.86029,76.92,72.0759,1.72823,150.53171,97.60274,30_35,2017-10-01,5630.0,34346.0,0.16392010714493682,6568.89325,97003.98628,0.06771776606209796,32.5,182975.0,"rgb(254, 127, 45)"
37,2018Q1,平均數,5102.0,6249.54371,6393.39592,8978.41454,71.99534,76.67,71.2085,1.68666,148.10044,97.55157,30_35,2018-01-01,5102.0,33123.0,0.154031941551188,6393.39592,98868.27514,0.06466579811316409,32.5,165815.0,"rgb(254, 127, 45)"
38,2018Q2,平均數,5064.0,6424.73855,6517.84755,9052.59874,72.90336,77.67,71.9997,1.71697,147.13324,97.45071,30_35,2018-04-01,5064.0,34062.0,0.14867007222124362,6517.84755,119683.59582,0.05445898834626107,32.5,164580.0,"rgb(254, 127, 45)"
39,2018Q3,平均數,5262.0,6699.02718,6767.98442,9369.82079,73.16727,77.92,72.2317,1.70452,149.56856,97.58931,30_35,2018-07-01,5262.0,34599.0,0.15208532038498224,6767.98442,98815.31523000001,0.06849124960282738,32.5,171015.0,"rgb(254, 127, 45)"
40,2018Q4,平均數,5587.0,6643.29175,6720.11652,9272.71022,73.45203,78.81,72.4719,1.6994,146.50932,97.75656,30_35,2018-10-01,5587.0,35427.0,0.15770457560617607,6720.11652,98406.33862,0.06828946807938864,32.5,181577.5,"rgb(254, 127, 45)"
41,2019Q1,平均數,5096.0,6455.82614,6596.8071,9221.46115,72.64419,78.05,71.5375,1.67884,142.93789,97.94719,30_35,2019-01-01,5096.0,32343.0,0.1575611415143926,6596.8071,100062.88682,0.06592661185027363,32.5,165620.0,"rgb(254, 127, 45)"
42,2019Q2,平均數,6058.0,6639.19842,6722.66193,9200.62265,73.80013,79.08,73.0674,1.69505,142.82355,97.79211,30_35,2019-04-01,6058.0,38686.0,0.15659411673473608,6722.66193,98957.92284,0.06793454972644816,32.5,196885.0,"rgb(254, 127, 45)"
